ID;Test:1. nadala test (Punktid);Test:2. nadala test (Punktid);Test:3. nadala test (Punktid);Test:4. nadala test (Punktid);Test:5. nadala test (Punktid);Test:6. nadala test (Punktid);Test:7. nadala test (Punktid);Test:8. nadala test (Punktid);Test:9. nadala test (Punktid);Test:10. nadala test (Punktid);Test:11. nadala test (Punktid);Test:12. nadala test (Punktid);Test:13. nadala test (Punktid);Test:14. nadala test (Punktid);Test:15. nadala test (Punktid);Test:16. nadala test (Punktid);Videoloengud kokku (Punktid);VPL harjutus:1. nadala kodutoo (Punktid);VPL harjutus:Praktikumitoo esitamine (Punktid);VPL harjutus:2. nadala kodutoo (Punktid);VPL harjutus:Praktikumitoo esitamine (Punktid);VPL harjutus:3. nadala kodutoo (Punktid);VPL harjutus:Praktikumitoo esitamine (Punktid);VPL harjutus:4. nadala kodutoo (Punktid);VPL harjutus:Praktikumitoo esitamine (Punktid);VPL harjutus:5. nadala kodutoo (Punktid);VPL harjutus:Praktikumitoo esitamine (Punktid);VPL harjutus:7. nadala kodutoo (Punktid);VPL harjutus:Praktikumitoo esitamine (Punktid);VPL harjutus:8. nadala kodutoo (Punktid);VPL harjutus:Praktikumitoo esitamine (Punktid);VPL harjutus:9. nadala kodutoo (Punktid);VPL harjutus:Praktikumitoo esitamine (Punktid);VPL harjutus:10. nadala kodutoo (Punktid);VPL harjutus:Praktikumitoo esitamine (Punktid);VPL harjutus:11. nadala kodutoo (Punktid);VPL harjutus:Praktikumitoo esitamine (Punktid);VPL harjutus:13. nadala kodutoo (Punktid);VPL harjutus:Praktikumitoo esitamine (Punktid);VPL harjutus:14. nadala kodutoo (Punktid);VPL harjutus:Praktikumitoo esitamine (Punktid);VPL harjutus:15. nadala kodutoo (Punktid);VPL harjutus:Praktikumitoo esitamine (Punktid);Kodutood kokku (Punktid);ulesanne:Esita projekti kirjeldus (Punktid);ulesanne:Projekti algversioon (Punktid);ulesanne:Projekti loppversioon (Punktid);Projekt kokku (Punktid);Test:1. kontrolltoo arvestuslik osa (Punktid);VPL harjutus:1. kontrolltoo programmide esitamine (Punktid);Test:1. KT jareltoo arvestuslik osa (Punktid);VPL harjutus:1. KT jareltoo programmide esitamine (Punktid);Test:1. KT 5.01 lisajareltoo arvestuslik osa (Punktid);VPL harjutus:1. KT 5.01 lisajareltoo programmide esitamine (Punktid);Test:1. KT 25.01 lisajareltoo arvestuslik osa (Punktid);VPL harjutus:1. KT 25.01 lisajareltoo programmide esitamine (Punktid);Test:2. kontrolltoo arvestuslik osa (Punktid);VPL harjutus:2. kontrolltoo programmide esitamine (Punktid);Test:2. KT jareltoo arvestuslik osa (Punktid);VPL harjutus:2. KT jareltoo programmide esitamine (Punktid);Test:2. KT 6.01 lisajareltoo arvestuslik osa (Punktid);VPL harjutus:2. KT 6.01 lisajareltoo programmide esitamine (Punktid);Test:2. KT 26.01 lisajareltoo arvestuslik osa (Punktid);VPL harjutus:2. KT 26.01 lisajareltoo programmide esitamine (Punktid);Kontrolltood kokku (Punktid);Eksamile paas (Punktid);Test:8.01 eksami arvestuslik osa (Punktid);Test:8.01 eksami punktilise osa 1. ulesanne (Punktid);VPL harjutus:8.01 eksami punktilise osa 2. ja 3. ulesande esitamine (Punktid);Test:14.01 eksami arvestuslik osa (Punktid);Test:14.01 eksami punktilise osa 1. ulesanne (Punktid);VPL harjutus:14.01 eksami punktilise osa 2. ja 3. ulesande esitamine (Punktid);Test:27.01 eksami arvestuslik osa (Punktid);Test:27.01 eksami punktilise osa 1. ulesanne (Punktid);VPL harjutus:27.01 eksami punktilise osa 2. ja 3. ulesande esitamine (Punktid);Eksam kokku (Punktid);VPL harjutus:1. lisaulesanne 0 Muster (Punktid);VPL harjutus:2. lisaulesanne 0 Tekstispiraal (Punktid);VPL harjutus:3. lisaulesanne 0 Salasona (Punktid);VPL harjutus:4. lisaulesanne 0 Pakkimine (Punktid);VPL harjutus:5. lisaulesanne 0 Ristmik (Punktid);VPL harjutus:6. lisaulesanne 0 Laburint (Punktid);8. lisaulesanne 0 Loppkusitlus (Punktid);Praktikumide lisapunktid (Punktid);Projektikonkursi punktid (Punktid);Lisapunktid kokku (Punktid);VPL harjutus:Pokkerikate tuvastamise automaatkontroll (Punktid);Test:Kontrolltoo harjutustest (Punktid);Test:Kontrolltoo harjutustest (Punktid);Test:Naidiseksami arvestuslik osa (Punktid);Test:Naidiseksami punktilise osa 1. ulesanne (Punktid);Kogutulemus (Punktid);Hinne (Punktid)
193;0.5;0.4;0.5;0.3;0.5;0.0;0.5;0.5;0.4;0.4;0.4;0.4;0.4;0.3;0.0;0.3;5.58;0.5;0.0;0.4;0.5;0.5;0.5;0.5;0.5;0.5;0.1;0.5;0.5;0.5;0.5;0.3;0.5;0.4;0.5;0.4;0.5;0.4;0.5;0.0;0.5;0.0;0.5;10.5;1;5;5;10.0;1;13.5;0.0;0.0;0.0;0.0;0.0;0.0;1;16.5;0.0;0.0;0.0;0.0;0.0;0.0;30.0;1;0.0;0.0;0.0;1;9.5;13;0.0;0.0;0.0;22.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.5;0.0;0.0;0.0;78.58;78.58
194;0.0;0.5;0.0;0.4;0.0;0.0;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.36;0.5;0.5;0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0;3;4.5;7.5;0.0;0.0;1;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.0;0.0;0.0;28.86;0.0
195;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.3;0.0;0.0;0.0;0.0;0.0;0.0;4.83;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.0;0.0;0.0;9.9;1;5;5;10.0;1;0.0;0.0;20.0;0.0;0.0;0.0;0.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;1;0.0;0.0;0.0;1;9.2;19;0.0;0.0;0.0;28.2;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;1;0.0;8;0.0;0.0;0.0;93.93;93.93
196;0.5;0.5;0.5;0.4;0.4;0.0;0.5;0.0;0.4;0.4;0.5;0.4;0.0;0.3;0.0;0.0;4.69;0.5;0.5;0.5;0.5;0.4;0.0;0.5;0.0;0.3;0.0;0.5;0.0;0.5;0.0;0.4;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.5;0.5;7.1;0.0;5;5;10.0;1;18.5;0.0;0.0;0.0;0.0;0.0;0.0;1;19;0.0;0.0;0.0;0.0;0.0;0.0;37.5;1;0.0;0.0;0.0;1;9.6;17.5;0.0;0.0;0.0;27.1;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;1;0.0;0.0;6.1;4;9.6;87.39;87.39
197;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.3;0.0;7;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;12.9;1;5;5;10.0;1;18;0.0;0.0;0.0;0.0;0.0;0.0;1;19.5;0.0;0.0;0.0;0.0;0.0;0.0;37.5;1;0.0;0.0;0.0;1;10.0;19;0.0;0.0;0.0;29;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;1;0.0;8;9;4;6.7;97.4;97.4
198;0.5;0.5;0.5;0.4;0.5;0.4;0.5;0.4;0.4;0.4;0.5;0.4;0.4;0.5;0.0;0.0;6.22;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.4;0.5;0.5;0.5;0.5;0.0;0.5;0.5;0.5;0.5;0.3;0.5;0.0;0.5;0.0;0.5;0.0;0.5;10.2;1;5;5;10.0;1;14;0.0;0.0;0.0;0.0;0.0;0.0;1;9.5;0.0;0.0;0.0;0.0;0.0;0.0;23.5;1;0.0;0.0;0.0;1;9.7;0.0;0.0;0.0;0.0;9.7;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;1;0.0;4.93;7.75;0.0;0.0;60.6;60.6
199;0.5;0.5;0.4;0.5;0.5;0.4;0.5;0.5;0.5;0.4;0.3;0.4;0.4;0.5;0.3;0.4;6.86;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.3;0.5;0.5;0.0;10.3;1;5;5;10.0;1;13.5;0.0;20.0;0.0;0.0;0.0;0.0;1;17.5;0.0;0.0;0.0;0.0;0.0;0.0;37.5;1;1;9.7;15.5;0.0;0.0;0.0;0.0;0.0;0.0;25.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.5;4;0.0;89.86;89.86
200.0;0.4;0.5;0.5;0.5;0.4;0.5;0.5;0.4;0.5;0.5;0.4;0.4;0.4;0.4;0.4;0.3;6.86;0.5;0.5;0.3;0.5;0.5;0.5;0.4;0.5;0.4;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.1;0.4;0.5;0.5;0.5;0.2;0.5;0.5;0.5;11.8;1;5;5;10.0;1;13.5;0.0;18.5;0.0;0.0;0.0;0.0;1;19.5;0.0;0.0;0.0;0.0;0.0;0.0;38;1;1;9.8;16.5;0.0;0.0;0.0;0.0;0.0;0.0;26.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;7.25;3.5;9.6;92.96;92.96
201.0;0.5;0.5;0.4;0.3;0.4;0.4;0.5;0.5;0.5;0.4;0.3;0.4;0.4;0.4;0.3;0.4;6.42;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.3;0.5;0.5;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.1;0.5;0.4;0.5;11.3;0.0;5;5;10.0;1;2;0.0;5;0.0;0.0;0.0;0.0;0.0;4;0.0;8;1;17.5;0.0;0.0;22.5;1;0.0;0.0;0.0;1;9.6;7;0.0;0.0;0.0;16.6;0.0;0.0;0.0;0.0;0.0;1;0.0;1;0.0;2;0.0;0.0;0.0;3.5;8.5;68.82;68.82
202.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.3;0.3;7;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.3;0.5;12.7;1;4;5;9;1;18.5;0.0;0.0;0.0;0.0;0.0;0.0;1;13;0.0;20.0;0.0;0.0;0.0;0.0;38.5;1;1;9.5;19.5;0.0;0.0;0.0;0.0;0.0;0.0;29;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;1;0.0;8;0.0;3.75;8.1;97.2;97.2
203.0;0.4;0.4;0.5;0.5;0.3;0.3;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.4;0.0;6.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.0;0.0;0.0;0.0;9.4;0.0;5;5;10.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;1;1;9.9;11.5;0.0;0.0;0.0;0.0;0.0;0.0;21.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0;2;0.0;0.0;7.5;0.0;0.0;88.83;88.83
204.0;0.4;0.4;0.4;0.4;0.4;0.3;0.4;0.4;0.4;0.4;0.4;0.4;0.3;0.2;0.2;0.1;5.44;0.5;0.5;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.3;0.0;0.5;0.0;0.3;0.5;0.3;0.5;0.2;0.5;10.6;1;5;5;10.0;1;17;0.0;0.0;0.0;0.0;0.0;0.0;1;16;0.0;0.0;0.0;0.0;0.0;0.0;33;1;1;7.7;7;0.0;0.0;0.0;0.0;0.0;0.0;14.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5;6.7;73.74;73.74
205.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.4;7;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;12.9;1;5;5;10.0;1;19.5;0.0;0.0;0.0;0.0;0.0;0.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;39.5;1;0.0;0.0;0.0;1;10.0;20.0;0.0;0.0;0.0;30.0;0.0;0.5;2;2;0.0;0.1;1;0.0;0.0;5.6;0.0;8;9;4;9.6;105.0;100.0
206.0;0.5;0.4;0.4;0.4;0.4;0.5;0.4;0.4;0.2;0.3;0.5;0.5;0.4;0.4;0.3;0.3;6.1;0.5;0.5;0.3;0.5;0.5;0.5;0.3;0.5;0.3;0.5;0.5;0.5;0.3;0.5;0.0;0.5;0.3;0.5;0.2;0.5;0.3;0.5;0.0;0.5;0.1;0.5;10.1;1;5;5;10.0;1;11.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;1;16;0.0;0.0;0.0;0.0;27.5;1;0.0;0.0;0.0;1;8.8;13;0.0;0.0;0.0;21.8;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;1;0.0;8;8.3;4;9.6;76.45;76.45
207.0;0.5;0.5;0.5;0.5;0.4;0.4;0.5;0.5;0.5;0.4;0.4;0.4;0.4;0.4;0.0;0.1;6.18;0.5;0.0;0.4;0.5;0.3;0.5;0.5;0.5;0.4;0.5;0.0;0.0;0.4;0.5;0.2;0.5;0.0;0.0;0.4;0.0;0.4;0.5;0.0;0.0;0.0;0.0;7;0.0;5;3;8;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;1;1;9.7;17.5;0.0;0.0;0.0;0.0;0.0;0.0;27.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;7.8;4;9.2;88.38;88.38
208.0;0.4;0.0;0.4;0.2;0.4;0.3;0.3;0.3;0.0;0.0;0.0;0.0;0.2;0.2;0.2;0.0;2.91;0.5;0.2;0.5;0.5;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.5;0.2;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.5;0.0;0.5;5.5;1;5;5;10.0;1;14;0.0;0.0;0.0;0.0;0.0;16;0.0;12.5;1;13.5;0.0;0.0;0.0;0.0;29.5;0.0;0.0;0.0;0.0;1;8;0.0;1;7.7;0.0;7.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0;3;0.0;55.61;0.0
209.0;0.5;0.5;0.5;0.4;0.4;0.5;0.5;0.4;0.2;0.4;0.4;0.4;0.4;0.3;0.3;0.3;6.23;0.5;0.5;0.4;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.1;0.5;0.1;0.5;0.2;0.5;0.2;0.5;0.3;0.5;0.2;0.5;0.0;0.5;0.0;0.5;9.9;1;5;5;10.0;0.0;2;1;10.0;0.0;0.0;0.0;0.0;1;7.5;0.0;5.5;0.0;0.0;0.0;0.0;15.5;1;0.0;0.0;0.0;1;9.5;0.0;0.0;0.0;0.0;9.5;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;1;0.0;8;9;4;9.5;52.13;52.13
210.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;7;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.5;0.5;0.5;0.5;0.5;0.5;12.5;0.0;5;5;10.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;1;0.0;0.0;0.0;1;10.0;20.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;9;4;9.2;99.5;99.5
211;0.5;0.0;0.4;0.4;0.5;0.4;0.5;0.5;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.49;0.5;0.5;0.0;0.5;0.1;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;1;0.0;0.0;0.0;0.0;0.0;1;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.0;0.0;0.0;16.49;0.0
212;0.5;0.5;0.4;0.3;0.4;0.4;0.4;0.3;0.3;0.4;0.3;0.4;0.3;0.3;0.1;0.3;5.69;0.5;0.5;0.5;0.5;0.3;0.5;0.4;0.5;0.2;0.5;0.1;0.5;0.0;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.0;0.5;9;1;5;5;10.0;1;17;0.0;0.0;0.0;0.0;0.0;0.0;1;15.5;0.0;0.0;0.0;0.0;0.0;0.0;32.5;1;0.0;0.0;0.0;0.0;8.6;17;1;9.2;18.5;27.7;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;1;0.0;8;9;4;10.0;85.89;85.89
213;0.5;0.5;0.5;0.5;0.5;0.4;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.0;0.5;0.5;0.0;0.0;0.5;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.2;1;5;0.0;5;1;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.0;0.0;0.0;17;0.0
214;0.5;0.0;0.5;0.4;0.4;0.5;0.4;0.0;0.4;0.0;0.4;0.5;0.3;0.0;0.2;0.0;4.5;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.4;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.5;0.5;0.4;0.5;0.4;0.5;0.2;0.5;0.4;0.5;12.1;0.0;5;5;10.0;1;13;0.0;0.0;0.0;0.0;0.0;0.0;1;10.5;0.0;0.0;0.0;0.0;0.0;0.0;23.5;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;8.5;0.0;0.0;50.1;0.0
215;0.3;0.4;0.4;0.3;0.5;0.0;0.4;0.3;0.3;0.1;0.3;0.2;0.4;0.4;0.0;0.0;4.41;0.5;0.0;0.5;0.5;0.4;0.5;0.4;0.5;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3;0.5;0.0;0.5;0.0;0.0;7.1;1;5;5;10.0;0.0;0.0;1;16.5;0.0;0.0;0.0;0.0;1;6;0.0;11;0.0;0.0;0.0;0.0;27.5;1;1;6.2;7;0.0;0.0;0.0;0.0;0.0;0.0;13.2;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;1;0.0;7;8.75;4;10.0;63.21;63.21
216;0.5;0.0;0.4;0.3;0.4;0.5;0.4;0.4;0.4;0.4;0.3;0.4;0.4;0.5;0.2;0.3;5.66;0.5;0.5;0.0;0.5;0.4;0.5;0.4;0.5;0.5;0.5;0.2;0.5;0.5;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.1;0.5;0.0;0.5;0.4;0.5;10.0;1;4;5;9;1;18;0.0;0.0;0.0;0.0;0.0;0.0;1;19;0.0;0.0;0.0;0.0;0.0;0.0;37;1;1;9.8;20.0;0.0;0.0;0.0;0.0;0.0;0.0;29.8;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;1;0.0;7;7.75;0.0;6.1;92.46;92.46
217;0.5;0.5;0.4;0.5;0.4;0.4;0.5;0.4;0.3;0.5;0.4;0.5;0.4;0.4;0.3;0.3;6.67;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;13;1;5;5;10.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;1;1;9.3;18.5;0.0;0.0;0.0;0.0;0.0;0.0;27.8;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;1;0.0;7;0.0;3;9.2;98.47;98.47
218;0.5;0.0;0.4;0.5;0.3;0.5;0.4;0.3;0.2;0.3;0.3;0.3;0.5;0.3;0.0;0.0;4.67;0.5;0.5;0.0;0.5;0.5;0.5;0.5;0.0;0.5;0.5;0.5;0.5;0.4;0.0;0.4;0.5;0.3;0.0;0.3;0.0;0.5;0.0;0.3;0.0;0.0;0.0;7.7;1;5;5;10.0;0.0;0.0;1;19.5;0.0;0.0;0.0;0.0;1;16.5;0.0;0.0;0.0;0.0;0.0;0.0;36;1;1;8.6;16;0.0;0.0;0.0;0.0;0.0;0.0;24.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;7;3.5;8.3;82.97;82.97
219;0.5;0.5;0.3;0.4;0.4;0.5;0.4;0.4;0.4;0.5;0.4;0.4;0.2;0.4;0.0;0.0;5.6;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.5;0.0;0.0;11.5;1;5;0.0;5;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;1;14;0.0;0.0;0.0;0.0;0.0;0.0;34;1;0.0;0.0;0.0;1;9.1;16;0.0;0.0;0.0;25.1;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;1;0.0;4.93;6.25;3.25;8.1;82.2;82.2
220.0;0.5;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.4;7;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.0;0.5;0.0;0.5;0.0;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;7.5;1;5;3;8;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;1;1;9.9;19.5;0.0;0.0;0.0;0.0;0.0;0.0;29.4;2;2;2;2;2;0.0;1;0.0;0.0;10.0;0.0;8;7.5;3.5;0.0;101.9;100.0
221;0.5;0.0;0.5;0.3;0.4;0.3;0.5;0.4;0.4;0.5;0.3;0.4;0.4;0.4;0.0;0.3;5.5;0.5;0.5;0.4;0.5;0.4;0.5;0.3;0.0;0.2;0.3;0.5;0.5;0.3;0.5;0.1;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.5;0.0;0.0;9;0.0;5;5;10.0;1;14;0.0;0.0;0.0;20.0;0.0;0.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;1;0.0;0.0;0.0;1;9.8;18;0.0;0.0;0.0;27.8;0.0;0.0;0.0;0.0;0.0;0.0;1;1;0.0;2;0.0;8;8.25;4;9.6;94.3;94.3
222;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.2;7;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.3;0.5;0.5;0.5;0.4;0.5;0.4;0.5;0.5;0.5;0.5;0.5;0.0;0.5;12;1;5;5;10.0;1;7;0.0;19.4;0.0;0.0;0.0;0.0;1;17.5;0.0;0.0;0.0;0.0;0.0;0.0;36.9;1;0.0;0.0;0.0;1;9.4;19.5;0.0;0.0;0.0;28.9;0.0;0.0;0.0;0.0;0.0;0.0;1;1;0.0;2;0.0;8;9;4;10.0;96.8;96.8
223;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.3;0.4;0.4;0.3;0.4;0.4;0.4;0.3;0.4;6.69;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.5;0.5;0.5;0.5;0.0;0.5;0.5;0.5;0.4;0.5;0.5;0.5;0.5;0.5;0.0;0.5;11.8;1;5;5;10.0;1;16;0.0;0.0;0.0;0.0;0.0;0.0;1;17;0.0;0.0;0.0;0.0;0.0;0.0;33;1;0.0;0.0;0.0;1;9.7;19;0.0;0.0;0.0;28.7;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;1;0.0;8;8.6;3;10.0;91.19;91.19
224;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.4;0.4;0.4;0.0;0.3;0.2;6.38;0.5;0.5;0.2;0.5;0.5;0.5;0.3;0.4;0.2;0.5;0.4;0.5;0.5;0.5;0.3;0.5;0.3;0.5;0.2;0.5;0.4;0.5;0.0;0.0;0.0;0.0;9.2;1;5;5;10.0;1;9;0.0;0.0;0.0;0.0;0.0;0.0;1;7;0.0;19;0.0;0.0;0.0;0.0;28;1;1;6.1;11;0.0;0.0;0.0;0.0;0.0;0.0;17.1;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;1;0.0;7;7;2.75;10.0;71.68;71.68
225;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.3;0.5;0.3;0.4;7;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.5;0.5;0.5;0.5;0.1;0.0;11.6;1;5;5;10.0;1;19.5;0.0;0.0;0.0;0.0;0.0;0.0;1;20.0;0.0;0.0;0.0;0.0;0.0;0.0;39.5;1;1;9.9;19.5;0.0;0.0;0.0;0.0;0.0;0.0;29.4;0.0;0.0;0.0;2;0.0;0.0;1;0.0;0.0;3;0.0;8;8.5;4;7.6;100.5;100.0
